"CountryCode","SeriesCode","DESCRIPTION",
"MLT","PA.NUS.FCRF","Data are reported in Maltese liras.",
"MLT","IT.CEL.SETS","Maltacom. From 1999: Malta Communications Authority.",
"MLT","IT.CEL.SETS.P2","Maltacom. From 1999: Malta Communications Authority.",
"MLT","IT.MLT.MAIN","Maltacom. From 1999: Malta Communications Authority.",
"MLT","IT.MLT.MAIN.P2","Maltacom. From 1999: Malta Communications Authority.",
"MLT","IT.NET.BBND","Maltacom. From 1999: Malta Communications Authority.",
"MLT","IT.NET.BBND.P2","Maltacom. From 1999: Malta Communications Authority.",
"MLT","IT.NET.USER.ZS","Maltacom. From 1999: Malta Communications Authority.",
"MLT","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"MLT","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"MLT","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"MLT","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects",
"MLT","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects",
"MLT","SP.DYN.CBRT.IN","Data sources : Eurostat",
"MLT","SP.DYN.CDRT.IN","Data sources : Eurostat",
"MLT","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"MLT","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"MLT","SP.DYN.TFRT.IN","Data sources : Eurostat, National Statistics Office",
"MLT","SP.DYN.LE00.FE.IN","Data sources : Eurostat, United Nations World Population Prospects",
"MLT","SP.DYN.LE00.MA.IN","Data sources : Eurostat, United Nations World Population Prospects",
"MLT","TM.TAX.MANF.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.MANF.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.MANF.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.MANF.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.MANF.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.MANF.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.MRCH.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.MRCH.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.MRCH.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.MRCH.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.MRCH.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.MRCH.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.MRCH.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.MRCH.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.TCOM.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.TCOM.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.TCOM.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.TCOM.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.TCOM.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","TM.TAX.TCOM.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"MLT","SM.POP.TOTL","Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. ",
"MLT","SP.POP.TOTL","Data sources : Eurostat",
"MLT","SM.POP.REFG","UNHCR estimate based on the arrival of refugees and asylum-seeker recognition over a 10-year period ending with the reporting year. The data source and definition for the years prior to 2004 is unclear.",
"MMR","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"MMR","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"MMR","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"MMR","IT.CEL.SETS","Ministry of Communications, Posts and Telegraphs. From 1999: Post and Telecommunications Department.",
"MMR","IT.CEL.SETS.P2","Ministry of Communications, Posts and Telegraphs. From 1999: Post and Telecommunications Department.",
"MMR","IT.MLT.MAIN","Ministry of Communications, Posts and Telegraphs. From 1999: Post and Telecommunications Department.",
"MMR","IT.MLT.MAIN.P2","Ministry of Communications, Posts and Telegraphs. From 1999: Post and Telecommunications Department.",
"MMR","IT.NET.BBND","Ministry of Communications, Posts and Telegraphs. From 1999: Post and Telecommunications Department.",
"MMR","IT.NET.BBND.P2","Ministry of Communications, Posts and Telegraphs. From 1999: Post and Telecommunications Department.",
"MMR","IT.NET.USER.ZS","Ministry of Communications, Posts and Telegraphs. From 1999: Post and Telecommunications Department.",
"MMR","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"MMR","SM.POP.TOTL","Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. ",
"MMR","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"MMR","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"MMR","SP.DYN.CBRT.IN","Data sources : United Nations World Population Prospects",
"MMR","SP.DYN.CDRT.IN","Data sources : United Nations World Population Prospects",
"MMR","SP.DYN.LE00.FE.IN","Data sources : United Nations World Population Prospects",
"MMR","SP.DYN.LE00.MA.IN","Data sources : United Nations World Population Prospects",
"MMR","SP.DYN.TFRT.IN","Data sources : United Nations World Population Prospects",
"MMR","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects",
"MMR","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects",
"MMR","SH.XPD.EXTR.ZS","The market exchange rate is used to estimate the per capita figures.",
"MMR","SH.XPD.OOPC.TO.ZS","The market exchange rate is used to estimate the per capita figures.",
"MMR","SH.XPD.OOPC.ZS","The market exchange rate is used to estimate the per capita figures.",
"MMR","SH.XPD.PCAP","The market exchange rate is used to estimate the per capita figures.",
"MMR","SH.XPD.PCAP.PP.KD","The market exchange rate is used to estimate the per capita figures.",
"MMR","SH.XPD.PRIV.ZS","The market exchange rate is used to estimate the per capita figures.",
"MMR","SH.XPD.PUBL","The market exchange rate is used to estimate the per capita figures.",
"MMR","SH.XPD.PUBL.GX.ZS","The market exchange rate is used to estimate the per capita figures.",
"MMR","SH.XPD.PUBL.ZS","The market exchange rate is used to estimate the per capita figures.",
"MMR","SH.XPD.TOTL.ZS","The market exchange rate is used to estimate the per capita figures.",
"MMR","DT.DOD.DECT.CD","Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2016 are World Bank staff estimates based on the original terms of the loans.  Short-term debt data for 2016 are are not available. Fiscal year-end for external debt data is March.",
"MMR","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"MNE","IT.CEL.SETS","Agency for Telecommunications and Postal Services.",
"MNE","IT.CEL.SETS.P2","Agency for Telecommunications and Postal Services.",
"MNE","IT.MLT.MAIN","Agency for Telecommunications and Postal Services.",
"MNE","IT.MLT.MAIN.P2","Agency for Telecommunications and Postal Services.",
"MNE","IT.NET.BBND","Agency for Telecommunications and Postal Services.",
"MNE","IT.NET.BBND.P2","Agency for Telecommunications and Postal Services.",
"MNE","IT.NET.USER.ZS","Agency for Telecommunications and Postal Services.",
"MNE","SP.POP.GROW","Data sources : For years after 2000, Statistical Office of Montenegro. For years 1960-1999, growth rates of United Nations World Population Prospects were used to estimate backwards.",
"MNE","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"MNE","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"MNE","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"MNE","SH.XPD.EXTR.ZS","After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries. ",
"MNE","SH.XPD.OOPC.TO.ZS","After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries. ",
"MNE","SH.XPD.OOPC.ZS","After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries. ",
"MNE","SH.XPD.PCAP.PP.KD","After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries. ",
"MNE","SH.XPD.PRIV.ZS","After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries. ",
"MNE","SH.XPD.PUBL","After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries. ",
"MNE","SH.XPD.PUBL.GX.ZS","After the declaration of independence on 03 June 2006, Serbia and Montenegro are now separate states. Health expenditures for the previous years have been estimated separately for each of the two countries. ",
